Tên công việc,Tên công ty,Nơi làm việc,Địa chỉ cụ thể,Cấp bậc,Mức lương (VND),Ngày đăng tin,Ngày hết hạn,Link
Trưởng Ban Phát Triển Nội Dung Số,CÔNG TY CỔ PHẦN GIÁO DỤC SỐ CÁNH DIỀU VÀNG,Hà Nội,"Tầng 7, Tòa nhà MITEC, Lô E2, Khu đô thị mới Cầu Giấy, Phường Cầu Giấy, TP Hà Nội, Việt Nam",Trưởng phòng,20.000.000 - 30.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/truong-ban-phat-trien-noi-dung-so-1964579-jv
Compensation and Benefits Staff,Ajinomoto Vietnam Company,Đồng Nai,"Bien Hoa 1 Industrial Zone, Tran Bien Ward, Dong Nai Province",Mới Tốt Nghiệp,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/compensation-and-benefits-staff--1964763-jv
Kế Toán Tổng Hợp,Công Ty CP Kỹ Thuật Thái Dương,Hồ Chí Minh,"22 Đường C1, Phường 13, Tân Bình, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-tong-hop-1964761-jv
[Seojin Xưởng 3] - Nhân Viên R&D,Công ty TNHH Seojin Auto,Bắc Ninh,"TS05, Tien Son IP, Dong Nguyen Ward, Tu Son City, Bac Ninh",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/seojin-xuong-3-nhan-vien-randd-1950249-jv
[TP.HCM] Nhân Viên Kinh Doanh (Tiếng Anh),Công Ty Cổ Phần Thép Hòa Phát Dung Quất,Hồ Chí Minh,"22 Đường Võ Văn Kiệt, Nguyễn Thái Bình, Quận 1, Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-26,2025-10-26,https://www.vietnamworks.com/tp-hcm-nhan-vien-kinh-doanh-tieng-anh--1963198-jv
Chỉ Huy Trưởng Phụ Trách Thi Công Bãi Xe Thông Minh (M&E / Điện Nhẹ),Công Ty Cổ Phần Tis,Hà Nội,"Văn phòng Công ty CP TIS – Sao Biển, SP09-31, Vinhomes Ocean Park 1, Gia Lâm, Hà Nội",Nhân viên,300 - 3.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chi-huy-truong-phu-trach-thi-cong-bai-xe-thong-minh-m-e-dien-nhe-1964700-jv
CV/CVCC Hoạch Định và Quản Trị Hiệu Quả,One Mount,Hà Nội,"TOWER 2, Phố Minh Khai, Vinhomes Times City, Vĩnh Tuy, Hai Bà Trưng, Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/cvcvcc-hoach-djinh-va-quan-tri-hieu-qua-1964727-jv
Kế Toán Kiêm Hành Chính Bán Hàng (Lương Upto 15Tr/tháng),Công ty TNHH Thái Hoa Đô,Hà Nội,"Số 6 ngõ 58 Đào Tấn, phường Cống Vị",Nhân viên,8.000.000 - 15.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-kiem-hanh-chinh-ban-hang-luong-upto-15tr-thang-1964553-jv
[HO] - CORPORATE ACTION SPECIALIST - SECURITIES SERVICE DEPARTMENT,Shinhan Bank Vietnam,Hồ Chí Minh,"Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ho-corporate-action-specialist-securities-service-department-1964746-jv
Nhân Viên Kinh Doanh (Ưu Tiên Có Kinh Nghiệm Ngành Y Tế),Công Ty CP Kỹ Thuật Thái Dương,"Cần Thơ, Hồ Chí Minh, Hà Nội","Cần Thơ, Vietnam; 22 Đường C1, phường 13, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam; 110 Nguyễn Ngọc Nại, Khương Mai, Thanh Xuân, Hà Nội, Việt Nam",Nhân viên,600 - 800 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-uu-tien-co-kinh-nghiem-nganh-y-te--1964768-jv
Trưởng Ban Phát Triển Nội Dung Số,CÔNG TY CỔ PHẦN GIÁO DỤC SỐ CÁNH DIỀU VÀNG,Hà Nội,"Tầng 7, Tòa nhà MITEC, Lô E2, Khu đô thị mới Cầu Giấy, Phường Cầu Giấy, TP Hà Nội, Việt Nam",Trưởng phòng,20.000.000 - 30.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/truong-ban-phat-trien-noi-dung-so-1964579-jv
Compensation and Benefits Staff,Ajinomoto Vietnam Company,Đồng Nai,"Bien Hoa 1 Industrial Zone, Tran Bien Ward, Dong Nai Province",Mới Tốt Nghiệp,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/compensation-and-benefits-staff--1964763-jv
Kế Toán Tổng Hợp,Công Ty CP Kỹ Thuật Thái Dương,Hồ Chí Minh,"22 Đường C1, Phường 13, Tân Bình, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-tong-hop-1964761-jv
[Seojin Xưởng 3] - Nhân Viên R&D,Công ty TNHH Seojin Auto,Bắc Ninh,"TS05, Tien Son IP, Dong Nguyen Ward, Tu Son City, Bac Ninh",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/seojin-xuong-3-nhan-vien-randd-1950249-jv
[TP.HCM] Nhân Viên Kinh Doanh (Tiếng Anh),Công Ty Cổ Phần Thép Hòa Phát Dung Quất,Hồ Chí Minh,"22 Đường Võ Văn Kiệt, Nguyễn Thái Bình, Quận 1, Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-26,2025-10-26,https://www.vietnamworks.com/tp-hcm-nhan-vien-kinh-doanh-tieng-anh--1963198-jv
Chỉ Huy Trưởng Phụ Trách Thi Công Bãi Xe Thông Minh (M&E / Điện Nhẹ),Công Ty Cổ Phần Tis,Hà Nội,"Văn phòng Công ty CP TIS – Sao Biển, SP09-31, Vinhomes Ocean Park 1, Gia Lâm, Hà Nội",Nhân viên,300 - 3.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chi-huy-truong-phu-trach-thi-cong-bai-xe-thong-minh-m-e-dien-nhe-1964700-jv
CV/CVCC Hoạch Định và Quản Trị Hiệu Quả,One Mount,Hà Nội,"TOWER 2, Phố Minh Khai, Vinhomes Times City, Vĩnh Tuy, Hai Bà Trưng, Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/cvcvcc-hoach-djinh-va-quan-tri-hieu-qua-1964727-jv
Kế Toán Kiêm Hành Chính Bán Hàng (Lương Upto 15Tr/tháng),Công ty TNHH Thái Hoa Đô,Hà Nội,"Số 6 ngõ 58 Đào Tấn, phường Cống Vị",Nhân viên,8.000.000 - 15.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-kiem-hanh-chinh-ban-hang-luong-upto-15tr-thang-1964553-jv
[HO] - CORPORATE ACTION SPECIALIST - SECURITIES SERVICE DEPARTMENT,Shinhan Bank Vietnam,Hồ Chí Minh,"Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ho-corporate-action-specialist-securities-service-department-1964746-jv
Nhân Viên Kinh Doanh (Ưu Tiên Có Kinh Nghiệm Ngành Y Tế),Công Ty CP Kỹ Thuật Thái Dương,"Cần Thơ, Hồ Chí Minh, Hà Nội","Cần Thơ, Vietnam; 22 Đường C1, phường 13, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam; 110 Nguyễn Ngọc Nại, Khương Mai, Thanh Xuân, Hà Nội, Việt Nam",Nhân viên,600 - 800 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-uu-tien-co-kinh-nghiem-nganh-y-te--1964768-jv
Trưởng Ban Phát Triển Nội Dung Số,CÔNG TY CỔ PHẦN GIÁO DỤC SỐ CÁNH DIỀU VÀNG,Hà Nội,"Tầng 7, Tòa nhà MITEC, Lô E2, Khu đô thị mới Cầu Giấy, Phường Cầu Giấy, TP Hà Nội, Việt Nam",Trưởng phòng,20.000.000 - 30.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/truong-ban-phat-trien-noi-dung-so-1964579-jv
Compensation and Benefits Staff,Ajinomoto Vietnam Company,Đồng Nai,"Bien Hoa 1 Industrial Zone, Tran Bien Ward, Dong Nai Province",Mới Tốt Nghiệp,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/compensation-and-benefits-staff--1964763-jv
Kế Toán Tổng Hợp,Công Ty CP Kỹ Thuật Thái Dương,Hồ Chí Minh,"22 Đường C1, Phường 13, Tân Bình, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-tong-hop-1964761-jv
[Seojin Xưởng 3] - Nhân Viên R&D,Công ty TNHH Seojin Auto,Bắc Ninh,"TS05, Tien Son IP, Dong Nguyen Ward, Tu Son City, Bac Ninh",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/seojin-xuong-3-nhan-vien-randd-1950249-jv
[TP.HCM] Nhân Viên Kinh Doanh (Tiếng Anh),Công Ty Cổ Phần Thép Hòa Phát Dung Quất,Hồ Chí Minh,"22 Đường Võ Văn Kiệt, Nguyễn Thái Bình, Quận 1, Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-26,2025-10-26,https://www.vietnamworks.com/tp-hcm-nhan-vien-kinh-doanh-tieng-anh--1963198-jv
Chỉ Huy Trưởng Phụ Trách Thi Công Bãi Xe Thông Minh (M&E / Điện Nhẹ),Công Ty Cổ Phần Tis,Hà Nội,"Văn phòng Công ty CP TIS – Sao Biển, SP09-31, Vinhomes Ocean Park 1, Gia Lâm, Hà Nội",Nhân viên,300 - 3.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chi-huy-truong-phu-trach-thi-cong-bai-xe-thong-minh-m-e-dien-nhe-1964700-jv
CV/CVCC Hoạch Định và Quản Trị Hiệu Quả,One Mount,Hà Nội,"TOWER 2, Phố Minh Khai, Vinhomes Times City, Vĩnh Tuy, Hai Bà Trưng, Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/cvcvcc-hoach-djinh-va-quan-tri-hieu-qua-1964727-jv
Kế Toán Kiêm Hành Chính Bán Hàng (Lương Upto 15Tr/tháng),Công ty TNHH Thái Hoa Đô,Hà Nội,"Số 6 ngõ 58 Đào Tấn, phường Cống Vị",Nhân viên,8.000.000 - 15.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-kiem-hanh-chinh-ban-hang-luong-upto-15tr-thang-1964553-jv
[HO] - CORPORATE ACTION SPECIALIST - SECURITIES SERVICE DEPARTMENT,Shinhan Bank Vietnam,Hồ Chí Minh,"Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ho-corporate-action-specialist-securities-service-department-1964746-jv
Nhân Viên Kinh Doanh (Ưu Tiên Có Kinh Nghiệm Ngành Y Tế),Công Ty CP Kỹ Thuật Thái Dương,"Cần Thơ, Hồ Chí Minh, Hà Nội","Cần Thơ, Vietnam; 22 Đường C1, phường 13, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam; 110 Nguyễn Ngọc Nại, Khương Mai, Thanh Xuân, Hà Nội, Việt Nam",Nhân viên,600 - 800 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-uu-tien-co-kinh-nghiem-nganh-y-te--1964768-jv
Trưởng Ban Phát Triển Nội Dung Số,CÔNG TY CỔ PHẦN GIÁO DỤC SỐ CÁNH DIỀU VÀNG,Hà Nội,"Tầng 7, Tòa nhà MITEC, Lô E2, Khu đô thị mới Cầu Giấy, Phường Cầu Giấy, TP Hà Nội, Việt Nam",Trưởng phòng,20.000.000 - 30.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/truong-ban-phat-trien-noi-dung-so-1964579-jv
Compensation and Benefits Staff,Ajinomoto Vietnam Company,Đồng Nai,"Bien Hoa 1 Industrial Zone, Tran Bien Ward, Dong Nai Province",Mới Tốt Nghiệp,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/compensation-and-benefits-staff--1964763-jv
Kế Toán Tổng Hợp,Công Ty CP Kỹ Thuật Thái Dương,Hồ Chí Minh,"22 Đường C1, Phường 13, Tân Bình, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-tong-hop-1964761-jv
[Seojin Xưởng 3] - Nhân Viên R&D,Công ty TNHH Seojin Auto,Bắc Ninh,"TS05, Tien Son IP, Dong Nguyen Ward, Tu Son City, Bac Ninh",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/seojin-xuong-3-nhan-vien-randd-1950249-jv
[TP.HCM] Nhân Viên Kinh Doanh (Tiếng Anh),Công Ty Cổ Phần Thép Hòa Phát Dung Quất,Hồ Chí Minh,"22 Đường Võ Văn Kiệt, Nguyễn Thái Bình, Quận 1, Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-26,2025-10-26,https://www.vietnamworks.com/tp-hcm-nhan-vien-kinh-doanh-tieng-anh--1963198-jv
Chỉ Huy Trưởng Phụ Trách Thi Công Bãi Xe Thông Minh (M&E / Điện Nhẹ),Công Ty Cổ Phần Tis,Hà Nội,"Văn phòng Công ty CP TIS – Sao Biển, SP09-31, Vinhomes Ocean Park 1, Gia Lâm, Hà Nội",Nhân viên,300 - 3.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chi-huy-truong-phu-trach-thi-cong-bai-xe-thong-minh-m-e-dien-nhe-1964700-jv
CV/CVCC Hoạch Định và Quản Trị Hiệu Quả,One Mount,Hà Nội,"TOWER 2, Phố Minh Khai, Vinhomes Times City, Vĩnh Tuy, Hai Bà Trưng, Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/cvcvcc-hoach-djinh-va-quan-tri-hieu-qua-1964727-jv
Kế Toán Kiêm Hành Chính Bán Hàng (Lương Upto 15Tr/tháng),Công ty TNHH Thái Hoa Đô,Hà Nội,"Số 6 ngõ 58 Đào Tấn, phường Cống Vị",Nhân viên,8.000.000 - 15.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-kiem-hanh-chinh-ban-hang-luong-upto-15tr-thang-1964553-jv
[HO] - CORPORATE ACTION SPECIALIST - SECURITIES SERVICE DEPARTMENT,Shinhan Bank Vietnam,Hồ Chí Minh,"Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ho-corporate-action-specialist-securities-service-department-1964746-jv
Nhân Viên Kinh Doanh (Ưu Tiên Có Kinh Nghiệm Ngành Y Tế),Công Ty CP Kỹ Thuật Thái Dương,"Cần Thơ, Hồ Chí Minh, Hà Nội","Cần Thơ, Vietnam; 22 Đường C1, phường 13, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam; 110 Nguyễn Ngọc Nại, Khương Mai, Thanh Xuân, Hà Nội, Việt Nam",Nhân viên,600 - 800 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-uu-tien-co-kinh-nghiem-nganh-y-te--1964768-jv
Trưởng Ban Phát Triển Nội Dung Số,CÔNG TY CỔ PHẦN GIÁO DỤC SỐ CÁNH DIỀU VÀNG,Hà Nội,"Tầng 7, Tòa nhà MITEC, Lô E2, Khu đô thị mới Cầu Giấy, Phường Cầu Giấy, TP Hà Nội, Việt Nam",Trưởng phòng,20.000.000 - 30.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/truong-ban-phat-trien-noi-dung-so-1964579-jv
Compensation and Benefits Staff,Ajinomoto Vietnam Company,Đồng Nai,"Bien Hoa 1 Industrial Zone, Tran Bien Ward, Dong Nai Province",Mới Tốt Nghiệp,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/compensation-and-benefits-staff--1964763-jv
Kế Toán Tổng Hợp,Công Ty CP Kỹ Thuật Thái Dương,Hồ Chí Minh,"22 Đường C1, Phường 13, Tân Bình, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-tong-hop-1964761-jv
[Seojin Xưởng 3] - Nhân Viên R&D,Công ty TNHH Seojin Auto,Bắc Ninh,"TS05, Tien Son IP, Dong Nguyen Ward, Tu Son City, Bac Ninh",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/seojin-xuong-3-nhan-vien-randd-1950249-jv
[TP.HCM] Nhân Viên Kinh Doanh (Tiếng Anh),Công Ty Cổ Phần Thép Hòa Phát Dung Quất,Hồ Chí Minh,"22 Đường Võ Văn Kiệt, Nguyễn Thái Bình, Quận 1, Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-26,2025-10-26,https://www.vietnamworks.com/tp-hcm-nhan-vien-kinh-doanh-tieng-anh--1963198-jv
Chỉ Huy Trưởng Phụ Trách Thi Công Bãi Xe Thông Minh (M&E / Điện Nhẹ),Công Ty Cổ Phần Tis,Hà Nội,"Văn phòng Công ty CP TIS – Sao Biển, SP09-31, Vinhomes Ocean Park 1, Gia Lâm, Hà Nội",Nhân viên,300 - 3.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chi-huy-truong-phu-trach-thi-cong-bai-xe-thong-minh-m-e-dien-nhe-1964700-jv
CV/CVCC Hoạch Định và Quản Trị Hiệu Quả,One Mount,Hà Nội,"TOWER 2, Phố Minh Khai, Vinhomes Times City, Vĩnh Tuy, Hai Bà Trưng, Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/cvcvcc-hoach-djinh-va-quan-tri-hieu-qua-1964727-jv
Kế Toán Kiêm Hành Chính Bán Hàng (Lương Upto 15Tr/tháng),Công ty TNHH Thái Hoa Đô,Hà Nội,"Số 6 ngõ 58 Đào Tấn, phường Cống Vị",Nhân viên,8.000.000 - 15.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-kiem-hanh-chinh-ban-hang-luong-upto-15tr-thang-1964553-jv
[HO] - CORPORATE ACTION SPECIALIST - SECURITIES SERVICE DEPARTMENT,Shinhan Bank Vietnam,Hồ Chí Minh,"Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ho-corporate-action-specialist-securities-service-department-1964746-jv
Nhân Viên Kinh Doanh (Ưu Tiên Có Kinh Nghiệm Ngành Y Tế),Công Ty CP Kỹ Thuật Thái Dương,"Cần Thơ, Hồ Chí Minh, Hà Nội","Cần Thơ, Vietnam; 22 Đường C1, phường 13, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam; 110 Nguyễn Ngọc Nại, Khương Mai, Thanh Xuân, Hà Nội, Việt Nam",Nhân viên,600 - 800 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-uu-tien-co-kinh-nghiem-nganh-y-te--1964768-jv
Trưởng Ban Phát Triển Nội Dung Số,CÔNG TY CỔ PHẦN GIÁO DỤC SỐ CÁNH DIỀU VÀNG,Hà Nội,"Tầng 7, Tòa nhà MITEC, Lô E2, Khu đô thị mới Cầu Giấy, Phường Cầu Giấy, TP Hà Nội, Việt Nam",Trưởng phòng,20.000.000 - 30.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/truong-ban-phat-trien-noi-dung-so-1964579-jv
Compensation and Benefits Staff,Ajinomoto Vietnam Company,Đồng Nai,"Bien Hoa 1 Industrial Zone, Tran Bien Ward, Dong Nai Province",Mới Tốt Nghiệp,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/compensation-and-benefits-staff--1964763-jv
Kế Toán Tổng Hợp,Công Ty CP Kỹ Thuật Thái Dương,Hồ Chí Minh,"22 Đường C1, Phường 13, Tân Bình, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-tong-hop-1964761-jv
[Seojin Xưởng 3] - Nhân Viên R&D,Công ty TNHH Seojin Auto,Bắc Ninh,"TS05, Tien Son IP, Dong Nguyen Ward, Tu Son City, Bac Ninh",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/seojin-xuong-3-nhan-vien-randd-1950249-jv
[TP.HCM] Nhân Viên Kinh Doanh (Tiếng Anh),Công Ty Cổ Phần Thép Hòa Phát Dung Quất,Hồ Chí Minh,"22 Đường Võ Văn Kiệt, Nguyễn Thái Bình, Quận 1, Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-26,2025-10-26,https://www.vietnamworks.com/tp-hcm-nhan-vien-kinh-doanh-tieng-anh--1963198-jv
Chỉ Huy Trưởng Phụ Trách Thi Công Bãi Xe Thông Minh (M&E / Điện Nhẹ),Công Ty Cổ Phần Tis,Hà Nội,"Văn phòng Công ty CP TIS – Sao Biển, SP09-31, Vinhomes Ocean Park 1, Gia Lâm, Hà Nội",Nhân viên,300 - 3.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chi-huy-truong-phu-trach-thi-cong-bai-xe-thong-minh-m-e-dien-nhe-1964700-jv
CV/CVCC Hoạch Định và Quản Trị Hiệu Quả,One Mount,Hà Nội,"TOWER 2, Phố Minh Khai, Vinhomes Times City, Vĩnh Tuy, Hai Bà Trưng, Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/cvcvcc-hoach-djinh-va-quan-tri-hieu-qua-1964727-jv
Kế Toán Kiêm Hành Chính Bán Hàng (Lương Upto 15Tr/tháng),Công ty TNHH Thái Hoa Đô,Hà Nội,"Số 6 ngõ 58 Đào Tấn, phường Cống Vị",Nhân viên,8.000.000 - 15.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-kiem-hanh-chinh-ban-hang-luong-upto-15tr-thang-1964553-jv
[HO] - CORPORATE ACTION SPECIALIST - SECURITIES SERVICE DEPARTMENT,Shinhan Bank Vietnam,Hồ Chí Minh,"Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ho-corporate-action-specialist-securities-service-department-1964746-jv
Nhân Viên Kinh Doanh (Ưu Tiên Có Kinh Nghiệm Ngành Y Tế),Công Ty CP Kỹ Thuật Thái Dương,"Cần Thơ, Hồ Chí Minh, Hà Nội","Cần Thơ, Vietnam; 22 Đường C1, phường 13, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam; 110 Nguyễn Ngọc Nại, Khương Mai, Thanh Xuân, Hà Nội, Việt Nam",Nhân viên,600 - 800 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-uu-tien-co-kinh-nghiem-nganh-y-te--1964768-jv
Trưởng Ban Phát Triển Nội Dung Số,CÔNG TY CỔ PHẦN GIÁO DỤC SỐ CÁNH DIỀU VÀNG,Hà Nội,"Tầng 7, Tòa nhà MITEC, Lô E2, Khu đô thị mới Cầu Giấy, Phường Cầu Giấy, TP Hà Nội, Việt Nam",Trưởng phòng,20.000.000 - 30.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/truong-ban-phat-trien-noi-dung-so-1964579-jv
Compensation and Benefits Staff,Ajinomoto Vietnam Company,Đồng Nai,"Bien Hoa 1 Industrial Zone, Tran Bien Ward, Dong Nai Province",Mới Tốt Nghiệp,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/compensation-and-benefits-staff--1964763-jv
Kế Toán Tổng Hợp,Công Ty CP Kỹ Thuật Thái Dương,Hồ Chí Minh,"22 Đường C1, Phường 13, Tân Bình, Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-tong-hop-1964761-jv
[Seojin Xưởng 3] - Nhân Viên R&D,Công ty TNHH Seojin Auto,Bắc Ninh,"TS05, Tien Son IP, Dong Nguyen Ward, Tu Son City, Bac Ninh",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/seojin-xuong-3-nhan-vien-randd-1950249-jv
[TP.HCM] Nhân Viên Kinh Doanh (Tiếng Anh),Công Ty Cổ Phần Thép Hòa Phát Dung Quất,Hồ Chí Minh,"22 Đường Võ Văn Kiệt, Nguyễn Thái Bình, Quận 1, Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-26,2025-10-26,https://www.vietnamworks.com/tp-hcm-nhan-vien-kinh-doanh-tieng-anh--1963198-jv
Chỉ Huy Trưởng Phụ Trách Thi Công Bãi Xe Thông Minh (M&E / Điện Nhẹ),Công Ty Cổ Phần Tis,Hà Nội,"Văn phòng Công ty CP TIS – Sao Biển, SP09-31, Vinhomes Ocean Park 1, Gia Lâm, Hà Nội",Nhân viên,300 - 3.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/chi-huy-truong-phu-trach-thi-cong-bai-xe-thong-minh-m-e-dien-nhe-1964700-jv
CV/CVCC Hoạch Định và Quản Trị Hiệu Quả,One Mount,Hà Nội,"TOWER 2, Phố Minh Khai, Vinhomes Times City, Vĩnh Tuy, Hai Bà Trưng, Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/cvcvcc-hoach-djinh-va-quan-tri-hieu-qua-1964727-jv
Kế Toán Kiêm Hành Chính Bán Hàng (Lương Upto 15Tr/tháng),Công ty TNHH Thái Hoa Đô,Hà Nội,"Số 6 ngõ 58 Đào Tấn, phường Cống Vị",Nhân viên,8.000.000 - 15.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-kiem-hanh-chinh-ban-hang-luong-upto-15tr-thang-1964553-jv
[HO] - CORPORATE ACTION SPECIALIST - SECURITIES SERVICE DEPARTMENT,Shinhan Bank Vietnam,Hồ Chí Minh,"Hồ Chí Minh, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ho-corporate-action-specialist-securities-service-department-1964746-jv
Nhân Viên Kinh Doanh (Ưu Tiên Có Kinh Nghiệm Ngành Y Tế),Công Ty CP Kỹ Thuật Thái Dương,"Cần Thơ, Hồ Chí Minh, Hà Nội","Cần Thơ, Vietnam; 22 Đường C1, phường 13, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam; 110 Nguyễn Ngọc Nại, Khương Mai, Thanh Xuân, Hà Nội, Việt Nam",Nhân viên,600 - 800 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-uu-tien-co-kinh-nghiem-nganh-y-te--1964768-jv
